rateMasterId,customerName,article,description,rate,stationName,ddCharges,customer,station,createdBy
10421,INDIGO PAINTS LTD,COLOUR BUCKET,,3,BEGAMPUR,500,UNKNOWN,UNKNOWN,System
10422,NEOLINE PHARMA,MEDICINE BOX,,50,MOHAL,,UNKNOWN,UNKNOWN,System
10423,SAR DISTRIBUTION HOUSE PVT LTD,11.2-24 TYRE,,200,SOLAPUR,,UNKNOWN,UNKNOWN,System
10424,BERGER PAINTS INDIA LIMITED,COLOUR BAG,,60,CHAUPHULA,,UNKNOWN,UNKNOWN,System
10425,BERGER PAINTS INDIA LIMITED,COLOUR BOX,,27,CHAUPHULA,,UNKNOWN,UNKNOWN,System
10426,BERGER PAINTS INDIA LIMITED,COLOUR BUCKET,,27,CHAUPHULA,,UNKNOWN,UNKNOWN,System
10427,BERGER PAINTS INDIA LIMITED,COLOUR DRUM,,27,CHAUPHULA,,UNKNOWN,UNKNOWN,System
10428,BERGER PAINTS INDIA LIMITED,COLOUR TIN,,27,CHAUPHULA,,UNKNOWN,UNKNOWN,System
10429,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,40,PANDHARPUR,,UNKNOWN,UNKNOWN,System
10430,SAR DISTRIBUTION HOUSE PVT LTD,16.9-28 TYRE,,350,MALSHIRASH,,UNKNOWN,UNKNOWN,System
10431,SAR DISTRIBUTION HOUSE PVT LTD,14.9-28 TYRE,,350,MALSHIRASH,,UNKNOWN,UNKNOWN,System
10432,SAR DISTRIBUTION HOUSE PVT LTD,7.50-16 TYRE,,100,MALSHIRASH,,UNKNOWN,UNKNOWN,System
10433,ULTRA  MILE,CAR TYRE,,50,KURDUWADI,,UNKNOWN,UNKNOWN,System
10434,PRATS ENTERPRISES PVT LTD,10.00-20 TYRE,,100,JEJURI,,UNKNOWN,UNKNOWN,System
10435,YASH PACKAGING,BAG,,50,PANDHARPUR,,UNKNOWN,UNKNOWN,System
10436,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BOX,,80,PARANDA,,UNKNOWN,UNKNOWN,System
11413,INDUCARE PHARMA PVT.LTD,MEDICINE BOX,,70,BHIGVAN,,UNKNOWN,UNKNOWN,System
11414,SAR DISTRIBUTION HOUSE PVT LTD,14.9-28 TYRE,,350,MANGALVEDHA,,UNKNOWN,UNKNOWN,System
11415,SAR DISTRIBUTION HOUSE PVT LTD,PARSAL,,100,MANGALVEDHA,,UNKNOWN,UNKNOWN,System
11416,SAR DISTRIBUTION HOUSE PVT LTD,PARSAL,,100,NATEPUTE,,UNKNOWN,UNKNOWN,System
11417,THE HIMALAYA DRUG COMPANY,MEDICINE BOX,,25,WAFALE,250,UNKNOWN,UNKNOWN,System
11418,CEAT LIMITED,9.00-20 TYRE,,100,TEMBHURNI,,UNKNOWN,UNKNOWN,System
11419,CONTINENTAL INDIA PVT.LTD C/O PARAG DISTRIBUTORS,CAR TYRE,,50,SOLAPUR,,UNKNOWN,UNKNOWN,System
11420,UNIVERSAL TOOLS,BOX,,80,RASHIN,,UNKNOWN,UNKNOWN,System
11421,UNIVERSAL TOOLS,PARSAL,,80,RASHIN,,UNKNOWN,UNKNOWN,System
11422,BRIDGESTONE INDIA PVT LTD,295/90R20,,120,SOLAPUR,,UNKNOWN,UNKNOWN,System
11423,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,60,MANGALWEDA,,UNKNOWN,UNKNOWN,System
11424,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,60,MANGALWEDA,,UNKNOWN,UNKNOWN,System
11425,SHUBH MEDICROP,MEDICINE BOX,,60,MANGALVEDHA,,UNKNOWN,UNKNOWN,System
11426,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,60,MANGALWEDHA,,UNKNOWN,UNKNOWN,System
11427,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,30,YAVAT,,UNKNOWN,UNKNOWN,System
11428,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BOX,,30,DEULGAON-RAJE,400,UNKNOWN,UNKNOWN,System
11429,P S ENTERPRISES,BOX,,30,AKLUJ,,UNKNOWN,UNKNOWN,System
11430,P S ENTERPRISES,BOX,,30,PANDHARPUR,,UNKNOWN,UNKNOWN,System
11431,SAR DISTRIBUTION HOUSE PVT LTD,11.2-24 TYRE,,200,PANDHARPUR,,UNKNOWN,UNKNOWN,System
11432,SAR DISTRIBUTION HOUSE PVT LTD,11.2-24 TYRE,,200,MOHAL,,UNKNOWN,UNKNOWN,System
11433,SAR DISTRIBUTION HOUSE PVT LTD,11.2-24 TYRE,,200,AKLUJ,,UNKNOWN,UNKNOWN,System
11434,SAR DISTRIBUTION HOUSE PVT LTD,9.5-24 TYRE,,150,MOHAL,,UNKNOWN,UNKNOWN,System
11435,GLOBAL SPARES HUB(MICHELIN DIVISION),TWO WHEELER TYRE,,12,KORHALE KH,,UNKNOWN,UNKNOWN,System
11436,PASHUSEVA AUSHADHALAYA,MEDICINE BOX,,60,LASURNE,,UNKNOWN,UNKNOWN,System
11437,PASHUSEVA AUSHADHALAYA,MEDICINE BOX,,60,SUPA,,UNKNOWN,UNKNOWN,System
11438,APOLLO TYRES LTD,9.00-20 TYRE,,95,MADANWADI,,UNKNOWN,UNKNOWN,System
11439,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,30,PHALTAN,,UNKNOWN,UNKNOWN,System
11440,KUNDAN PHARMACON,MEDICINE BOX,,50,SHRIGONDA,,UNKNOWN,UNKNOWN,System
11441,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BOX,,70,KAPURHOL,,UNKNOWN,UNKNOWN,System
11442,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,30,NIMBUT,,UNKNOWN,UNKNOWN,System
11443,UNIVERSAL TOOLS,BOX,,70,BARAMATI,,UNKNOWN,UNKNOWN,System
11444,SAR DISTRIBUTION HOUSE PVT LTD,6.00-16 TYRE,,100,NIMGAON KETKI,,UNKNOWN,UNKNOWN,System
11445,KAMTHE AUTOMOTIVE ( KATRAJ ),12.5-20 12PR,,250,AKLUJ,,UNKNOWN,UNKNOWN,System
11446,SAR DISTRIBUTION HOUSE PVT LTD,6.00-16 TYRE,,100,INDAPUR,,UNKNOWN,UNKNOWN,System
11447,SAR DISTRIBUTION HOUSE PVT LTD,TUBE BAG,,100,INDAPUR,,UNKNOWN,UNKNOWN,System
11448,SAR DISTRIBUTION HOUSE PVT LTD,TUBE BUCKET,,100,INDAPUR,,UNKNOWN,UNKNOWN,System
11449,SAR DISTRIBUTION HOUSE PVT LTD,6.00-16 TYRE,,100,MANGALVEDHA,,UNKNOWN,UNKNOWN,System
11450,SAR DISTRIBUTION HOUSE PVT LTD,8.00-18 TYRE,,100,MANGALVEDHA,,UNKNOWN,UNKNOWN,System
11451,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BOX,,40,KARJAT,300,UNKNOWN,UNKNOWN,System
11452,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,60,KARMALA,,UNKNOWN,UNKNOWN,System
11453,J.K TYRE,2.50-16 TYRE,,20,INDAPUR,,UNKNOWN,UNKNOWN,System
11454,PREMIER PHARMA,MEDICINE BOX,,50,WAFALE,300,UNKNOWN,UNKNOWN,System
11455,PREMIER PHARMA,MEDICINE BOX,,50,AKLUJ,,UNKNOWN,UNKNOWN,System
11456,PREMIER PHARMA,MEDICINE BOX,,50,MOHAL,,UNKNOWN,UNKNOWN,System
11457,KAMTHE AUTOMOTIVE ( KATRAJ ),10.00-20 TYRE,,150,BARAMATI,,UNKNOWN,UNKNOWN,System
11458,ATN ENTERPRISES,MEDICINE BOX,,80,KARJAT,350,UNKNOWN,UNKNOWN,System
11459,SAR DISTRIBUTION HOUSE PVT LTD,7.50-16 TYRE,,100,KURDUWADI,,UNKNOWN,UNKNOWN,System
11460,SAR DISTRIBUTION HOUSE PVT LTD,7.50-16 TYRE,,100,CHAUPHULA,,UNKNOWN,UNKNOWN,System
11461,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,30,SASWAD,,UNKNOWN,UNKNOWN,System
11462,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,40,AKLUJ,,UNKNOWN,UNKNOWN,System
11463,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,40,PANDHARPUR,,UNKNOWN,UNKNOWN,System
11464,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,BAG,,36,PHARANDWADI,,UNKNOWN,UNKNOWN,System
11465,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BAG,,36,PHARANDWADI,,UNKNOWN,UNKNOWN,System
11466,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BOX,,40,VELAPUR,,UNKNOWN,UNKNOWN,System
11467,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,BAG,,40,VELAPUR,,UNKNOWN,UNKNOWN,System
11468,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BAG,,40,VELAPUR,,UNKNOWN,UNKNOWN,System
11469,SHAH AUTO COMPONENTS PVT LTD,20 LTR BUCKET,,40,INDAPUR,,UNKNOWN,UNKNOWN,System
11470,SHAH AUTO COMPONENTS PVT LTD,20 LTR BUCKET,,40,SANGOLA,,UNKNOWN,UNKNOWN,System
11471,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,30,BARAMATI,,UNKNOWN,UNKNOWN,System
11472,BARAMATI FOOD AND BEVERAGES,BOX,,80,SANGOLA,,UNKNOWN,UNKNOWN,System
11473,BARAMATI FOOD AND BEVERAGES,BOX,,80,MANGALWEDHA,,UNKNOWN,UNKNOWN,System
11474,INDUCARE PHARMA PVT.LTD,MEDICINE BOX,,80,FONDSHIRAS,,UNKNOWN,UNKNOWN,System
11475,I P LOGISTICS,MEDICINE BOX,,70,PHALTAN,,UNKNOWN,UNKNOWN,System
11476,I P LOGISTICS,MEDICINE BOX,,70,BARAMATI,,UNKNOWN,UNKNOWN,System
11477,INDIGO PAINTS LTD,COLOUR BOX,,3,SOLAPUR,,UNKNOWN,UNKNOWN,System
11478,INDIGO PAINTS LTD,COLOUR BUCKET,,3,SOLAPUR,,UNKNOWN,UNKNOWN,System
11479,INDIGO PAINTS LTD,COLOUR BAG,,3,SOLAPUR,,UNKNOWN,UNKNOWN,System
11480,P S ENTERPRISES,BOX,,30,KASHTI,,UNKNOWN,UNKNOWN,System
11481,BOVICARE ANIMAL HEALTH,CAN,,25,BARAMATI,,UNKNOWN,UNKNOWN,System
11482,BOVICARE ANIMAL HEALTH,BUCEKT,,25,BARAMATI,,UNKNOWN,UNKNOWN,System
11483,SAR DISTRIBUTION HOUSE PVT LTD,12.4-28 TYRE,,325,NATEPUTE,,UNKNOWN,UNKNOWN,System
11484,SAR DISTRIBUTION HOUSE PVT LTD,6.00-16 TYRE,,100,NATEPUTE,,UNKNOWN,UNKNOWN,System
11485,LABORATE PHARMACEUTICALS INDIA LTD,MEDICINE BOX,,25,KASHTI,,UNKNOWN,UNKNOWN,System
11486,SAR DISTRIBUTION HOUSE PVT LTD,6.50-20 TYRE,,100,PARGAON,350,UNKNOWN,UNKNOWN,System
11487,SHIVLEELA FOODS,BUNDAL,,100,PHALTAN,,UNKNOWN,UNKNOWN,System
11488,YOKOHAMA TYRES,CAR TYRE,,50,MODNIMB,,UNKNOWN,UNKNOWN,System
11489,WELLNESS HUB,MEDICINE BOX,,30,MOHAL,,UNKNOWN,UNKNOWN,System
11490,WELLNESS HUB,MEDICINE BOX,,30,MOHOL,,UNKNOWN,UNKNOWN,System
11491,WELLNESS HUB,MEDICINE BOX,,20,PHALTAN,,UNKNOWN,UNKNOWN,System
11492,WELLNESS HUB,MEDICINE BOX,,20,PHALTAN,,UNKNOWN,UNKNOWN,System
11493,WELLNESS HUB,MEDICINE BOX,,25,SHRIGONDA,,UNKNOWN,UNKNOWN,System
11494,WELLNESS HUB,MEDICINE BOX,,20,BARAMATI,,UNKNOWN,UNKNOWN,System
11495,WELLNESS HUB,MEDICINE BOX,,25,AKLUJ,,UNKNOWN,UNKNOWN,System
11496,WELLNESS HUB,MEDICINE BOX,,25,VELAPUR,,UNKNOWN,UNKNOWN,System
11497,WELLNESS HUB,MEDICINE BOX,,30,SANGOLA,,UNKNOWN,UNKNOWN,System
11498,WELLNESS HUB,MEDICINE BOX,,20,YAVAT,,UNKNOWN,UNKNOWN,System
11499,WELLNESS HUB,MEDICINE BOX,,20,YAWAT,,UNKNOWN,UNKNOWN,System
11500,WELLNESS HUB,MEDICINE BOX,,20,YEVAT,,UNKNOWN,UNKNOWN,System
11501,WELLNESS HUB,MEDICINE BOX,,25,PANDHARPUR,,UNKNOWN,UNKNOWN,System
11502,WELLNESS HUB,MEDICINE BOX,,25,CHAUPHULA,,UNKNOWN,UNKNOWN,System
11503,WELLNESS HUB,MEDICINE BOX,,25,NATEPUTE,,UNKNOWN,UNKNOWN,System
11504,WELLNESS HUB,MEDICINE BOX,,20,SASWAD,,UNKNOWN,UNKNOWN,System
11505,WELLNESS HUB,MEDICINE BOX,,20,SASWAD,,UNKNOWN,UNKNOWN,System
11506,WELLNESS HUB,MEDICINE BOX,,20,NIMBUT,,UNKNOWN,UNKNOWN,System
11507,WELLNESS HUB,MEDICINE BOX,,20,NIRA,,UNKNOWN,UNKNOWN,System
11508,WELLNESS HUB,MEDICINE BOX,,20,LONAND,,UNKNOWN,UNKNOWN,System
11509,WELLNESS HUB,MEDICINE BOX,,30,KARJAT,,UNKNOWN,UNKNOWN,System
11510,WELLNESS HUB,MEDICINE BOX,,20,URULI KANCHAN,,UNKNOWN,UNKNOWN,System
11511,WELLNESS HUB,MEDICINE BOX,,30,MANGALVEDHA,,UNKNOWN,UNKNOWN,System
11512,WELLNESS HUB,MEDICINE BOX,,30,MANGALWEDHA,,UNKNOWN,UNKNOWN,System
11513,WELLNESS HUB,MEDICINE BOX,,30,RASHIN,,UNKNOWN,UNKNOWN,System
11514,WELLNESS HUB,MEDICINE BOX,,30,KARMALA,,UNKNOWN,UNKNOWN,System
11515,WELLNESS HUB,MEDICINE BOX,,25,KEDGAON,,UNKNOWN,UNKNOWN,System
11516,WELLNESS HUB,MEDICINE BOX,,25,INDAPUR,,UNKNOWN,UNKNOWN,System
11517,WELLNESS HUB,MEDICINE BOX,,30,PALASDEV,,UNKNOWN,UNKNOWN,System
11518,WELLNESS HUB,MEDICINE BOX,,25,KASHTI,,UNKNOWN,UNKNOWN,System
11519,RAJ GARMENTS,KAPAD GATH,,250,SHRIGONDA,,UNKNOWN,UNKNOWN,System
11520,PHARM DEAL,MEDICINE BOX,,100,NANGAON,,UNKNOWN,UNKNOWN,System
11521,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,60,RASHIN,,UNKNOWN,UNKNOWN,System
11522,GLOBAL SPARES HUB(MICHELIN DIVISION),TWO WHEELER TYRE,,20,KARMBA(BALE),500,UNKNOWN,UNKNOWN,System
12520,KUNDAN PHARMACON(DR.REDDYS),MEDICINE BOX,,20,RASHIN,,UNKNOWN,UNKNOWN,System
13520,YOKOHAMA TYRES,CAR TYRE,,30,SASWAD,,UNKNOWN,UNKNOWN,System
13521,MAHAVEER MEDICARE(SHUBH MEDICROP),MEDICINE BOX,,60,KARKAMBH,,UNKNOWN,UNKNOWN,System
13522,BOVICARE ANIMAL HEALTH,BAG,,25,BARAMATI,,UNKNOWN,UNKNOWN,System
13523,YOKOHAMA TYRES,CAR TYRE,,50,KARMALA,,UNKNOWN,UNKNOWN,System
13524,SAR DISTRIBUTION HOUSE PVT LTD,11.2-24 TYRE,,200,SHRIGONDA,,UNKNOWN,UNKNOWN,System
13525,BERGER PAINTS INDIA LIMITED,COLOUR BOX,,32,JUNCTION,,UNKNOWN,UNKNOWN,System
13526,BERGER PAINTS INDIA LIMITED,COLOUR BUCKET,,32,JUNCTION,,UNKNOWN,UNKNOWN,System
13527,BERGER PAINTS INDIA LIMITED,COLOUR DRUM,,32,JUNCTION,,UNKNOWN,UNKNOWN,System
13528,BERGER PAINTS INDIA LIMITED,COLOUR TIN,,32,JUNCTION,,UNKNOWN,UNKNOWN,System
13529,BERGER PAINTS INDIA LIMITED,COLOUR BOX,,32,KASHTI,,UNKNOWN,UNKNOWN,System
13530,BERGER PAINTS INDIA LIMITED,COLOUR BUCKET,,32,KASHTI,,UNKNOWN,UNKNOWN,System
13531,BERGER PAINTS INDIA LIMITED,COLOUR DRUM,,32,KASHTI,,UNKNOWN,UNKNOWN,System
13532,BERGER PAINTS INDIA LIMITED,COLOUR TIN,,32,KASHTI,,UNKNOWN,UNKNOWN,System
13533,NAVIGATOR REMEDIES,MEDICINE BOX,,60,BORI PARDHI,,UNKNOWN,UNKNOWN,System
13534,BERGER PAINTS INDIA LIMITED,COLOUR BUCKET,,27,DAUND,,UNKNOWN,UNKNOWN,System
13535,BERGER PAINTS INDIA LIMITED,COLOUR BOX,,27,DAUND,,UNKNOWN,UNKNOWN,System
13536,BERGER PAINTS INDIA LIMITED,COLOUR DRUM,,27,DAUND,,UNKNOWN,UNKNOWN,System
13537,NEOLINE PHARMA(TINETA DISTRI.),MEDICINE BOX,,30,PHALTAN,,UNKNOWN,UNKNOWN,System
13538,INDO NATIONAL LIMITED,BOX,,38,KARMALA,,UNKNOWN,UNKNOWN,System
13539,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,BAG,,30,VELEWADI,350,UNKNOWN,UNKNOWN,System
13540,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,BAG,,80,PARANDA,,UNKNOWN,UNKNOWN,System
13541,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BAG,,80,PARANDA,,UNKNOWN,UNKNOWN,System
13542,INDO NATIONAL LIMITED,BOX,,50,KURDUWADI,350,UNKNOWN,UNKNOWN,System
13543,BOVICARE ANIMAL HEALTH,MEDICINE BOX,,65,KHARDI,,UNKNOWN,UNKNOWN,System
13544,NAVIGATOR REMEDIES,MEDICINE BOX,,70,KHAMGAON PHATA,,UNKNOWN,UNKNOWN,System
13545,ATUL SALES PVT.LTD,MEDICINE BOX,,55,MOHAL,,UNKNOWN,UNKNOWN,System
13546,ATUL SALES PVT.LTD,MEDICINE BOX,,55,MOHOL,,UNKNOWN,UNKNOWN,System
13547,RELIABLE ENTERPRISES,BOX,,70,SOLAPUR,,UNKNOWN,UNKNOWN,System
13548,INDIGO PAINTS LTD,COLOUR BUCKET,,2,SASWAD,,UNKNOWN,UNKNOWN,System
13549,INDIGO PAINTS LTD,COLOUR BOX,,2,SASWAD,,UNKNOWN,UNKNOWN,System
13550,PREMIER PHARMA,MEDICINE BOX,,50,LONAND,,UNKNOWN,UNKNOWN,System
13551,HESTER BIOSCIENCES LIMITED,MEDICINE BOX,,50,SOLAPUR,,UNKNOWN,UNKNOWN,System
13552,BOVICARE ANIMAL HEALTH,MEDICINE BOX,,45,VELAPUR,,UNKNOWN,UNKNOWN,System
13553,KUNDAN PHARMACON(DR.REDDYS),MEDICINE BOX,,50,SHRIGONDA,,UNKNOWN,UNKNOWN,System
13554,STERLING LAB,MEDICINE BOX,,80,KARJAT,350,UNKNOWN,UNKNOWN,System
13555,WELLNESS HUB,MEDICINE BOX,,25,DAUND,,UNKNOWN,UNKNOWN,System
13556,NEOLINE PHARMA(TINETA DISTRI.),MEDICINE BOX,,60,PIMPALNER,350,UNKNOWN,UNKNOWN,System
13557,BRITISH PAINTS,COLOUR BOX,,35,RASHIN,,UNKNOWN,UNKNOWN,System
13558,BRITISH PAINTS,COLOUR DRUM,,35,RASHIN,,UNKNOWN,UNKNOWN,System
13559,NIPPON PAINT (INDIA) PRIVATE LTD,COLOUR BOX,,40,BHAVANI NAGAR,,UNKNOWN,UNKNOWN,System
13560,NIPPON PAINT (INDIA) PRIVATE LTD,COLOUR BUCKET,,40,BHAVANI NAGAR,,UNKNOWN,UNKNOWN,System
13561,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,27,WAFALE,250,UNKNOWN,UNKNOWN,System
13562,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,20,DAUND,,UNKNOWN,UNKNOWN,System
13563,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,27,MOHAL,,UNKNOWN,UNKNOWN,System
13564,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,11,KATEWADI,300,UNKNOWN,UNKNOWN,System
13565,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,32,KALAJ,,UNKNOWN,UNKNOWN,System
13566,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,25,KURDUWADI,300,UNKNOWN,UNKNOWN,System
13567,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,30,MANGALVEDHA,,UNKNOWN,UNKNOWN,System
13568,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,30,MANGALWEDA,,UNKNOWN,UNKNOWN,System
13569,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,30,MANGALWEDHA,,UNKNOWN,UNKNOWN,System
13570,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,18,JUNONI,,UNKNOWN,UNKNOWN,System
13571,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,22,TEMBHURNI,,UNKNOWN,UNKNOWN,System
13572,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,11,BARAMATI,,UNKNOWN,UNKNOWN,System
13573,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,11,PHALTAN,,UNKNOWN,UNKNOWN,System
13574,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,11,PANDHARPUR,,UNKNOWN,UNKNOWN,System
13575,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,11,AKLUJ,,UNKNOWN,UNKNOWN,System
13576,VARDHAMAN MEDITRADE LLP,MEDICINE BOX,,70,MOHOL,,UNKNOWN,UNKNOWN,System
13577,SHANTI PHARMA,MEDICINE BOX,,70,BHIGWAN,,UNKNOWN,UNKNOWN,System
13578,SHANTI PHARMA,BOX,,70,BHIGWAN,,UNKNOWN,UNKNOWN,System
13579,JSW PAINTS PRIVATE LTD,BKT,,2.6,BHAVANI NAGAR,300,UNKNOWN,UNKNOWN,System
13580,SAI ARIHANT GENERIC,BOX,,70,AKLIUJ,,UNKNOWN,UNKNOWN,System
13581,SAI ARIHANT GENERIC,BOX,,80,BARAMATI,,UNKNOWN,UNKNOWN,System
13582,SAI ARIHANT GENERIC,BOX,,80,PHALTAN,,UNKNOWN,UNKNOWN,System
13583,SAI ARIHANT GENERIC,BOX,,70,PANDHARPUR,,UNKNOWN,UNKNOWN,System
13584,VARDHAMAN MEDITRADE LLP,MEDICINE BOX,,30,PALASDEV,,UNKNOWN,UNKNOWN,System
13585,KAMTHE AUTOMOTIVE ( KATRAJ ),10.00-20 TYRE,,200,SOLAPUR,,UNKNOWN,UNKNOWN,System
13586,KAMTHE AUTOMOTIVE ( KATRAJ ),9.00-16 TYRE,,150,SOLAPUR,,UNKNOWN,UNKNOWN,System
13587,APOLLO TYRES LTD,7.00R15 TYRE,,64,NIMGAON KETKI,,UNKNOWN,UNKNOWN,System
13588,PRATS ENTERPRISES PVT LTD,10.00-20 TYRE,,150,MANGALVEDHA,,UNKNOWN,UNKNOWN,System
13589,HIMALAYA WELLNESS COMPANY,MEDICINE BOX,,12,PANDHARPUR1,250,UNKNOWN,UNKNOWN,System
13590,SHUBHAM SALES CORPORATION,2.75-18 TYRE,,17,PANDHARPUR,,UNKNOWN,UNKNOWN,System
13591,SHUBHAM SALES CORPORATION,TWO WHEELER TYRE,,17,PANDHARPUR,,UNKNOWN,UNKNOWN,System
13592,YOKOHAMA TYRES,CAR TYRE,,30,BHAVANI NAGAR,,UNKNOWN,UNKNOWN,System
13593,ULTRA  MILE,10.00-20 TYRE,,180,SOLAPUR,,UNKNOWN,UNKNOWN,System
13594,CONTINENTAL INDIA PVT.LTD C/O DHANASHREE ENT,CAR TYRE,,50,AKLUJ,,UNKNOWN,UNKNOWN,System
13595,CONTINENTAL INDIA PVT.LTD C/O DHANASHREE ENT,CAR TYRE,,50,SOLAPUR,,UNKNOWN,UNKNOWN,System
13596,CONTINENTAL INDIA PVT.LTD C/O DHANASHREE ENT,CAR TYRE,,40,BARAMATI,,UNKNOWN,UNKNOWN,System
13597,GLOBAL SPARES HUB(MICHELIN DIVISION),10.00-20 TYRE,,200,SOLAPUR,,UNKNOWN,UNKNOWN,System
13598,GLOBAL SPARES HUB(MICHELIN DIVISION),TWO WHEELER TYRE,,15,SHRIGONDA,,UNKNOWN,UNKNOWN,System
13599,ALUDECOR METAL COMPOSITE PANEL,ALUMINIUM BUNDAL,,350,TEMBHURNI,,UNKNOWN,UNKNOWN,System
13600,ALUDECOR METAL COMPOSITE PANEL,ALUMINIUM BUNDAL,,250,BARAMATI,,UNKNOWN,UNKNOWN,System
13601,ALUDECOR METAL COMPOSITE PANEL,ALUMINIUM BUNDAL,,250,DAUND,,UNKNOWN,UNKNOWN,System
13602,ALUDECOR METAL COMPOSITE PANEL,ALUMINIUM BUNDAL,,350,SOLAPUR,,UNKNOWN,UNKNOWN,System
13603,PATIDAR LAMINATES,SANMIKE ROLL,,200,MODNIMB,,UNKNOWN,UNKNOWN,System
13604,PREMIER PHARMA,MEDICINE BOX,,50,SOLAPUR,,UNKNOWN,UNKNOWN,System
13605,PARAS COLOURS AND  PIGMENTS,COLOUR BOX,,40,MODNIMB,,UNKNOWN,UNKNOWN,System
13606,PARAS COLOURS AND  PIGMENTS,COLOUR BUCKET,,40,MODNIMB,,UNKNOWN,UNKNOWN,System
13607,ALUDECOR METAL COMPOSITE PANEL,ALUMINIUM BUNDAL,,250,PHALTAN,,UNKNOWN,UNKNOWN,System
13608,YOKOHAMA TYRES,CAR TYRE,,30,AKLUJ,,UNKNOWN,UNKNOWN,System
13609,YOKOHAMA TYRES,CAR TYRE,,30,NATEPUTE,,UNKNOWN,UNKNOWN,System
13610,WELLNESS INDIA,MEDICINE BOX,,25,DAUND,,UNKNOWN,UNKNOWN,System
13611,BOVICARE ANIMAL HEALTH,MEDICINE BOX,,25,V NIMBALKAR,,UNKNOWN,UNKNOWN,System
13612,THE EXECUTIVE UNIMARKETING,MEDICINE BOX,,30,SARAFWADI,350,UNKNOWN,UNKNOWN,System
13613,NATIONAL WHEELS,CAR TYRE,,45,WAKHRI,,UNKNOWN,UNKNOWN,System
13614,NATIONAL TYRES (F),CAR TYRE,,45,WAKHRI,,UNKNOWN,UNKNOWN,System
13615,PROVIMI ANIMAL NUTRITION INDIA PVT.LTD.,MEDICINE BOX,,30,NATEPUTE,350,UNKNOWN,UNKNOWN,System
13616,PARAS COLOURS AND  PIGMENTS,COLOUR BUCKET,,35,TEMBHURNI,,UNKNOWN,UNKNOWN,System
13617,PARAS COLOURS AND  PIGMENTS,COLOUR BAG,,35,TEMBHURNI,,UNKNOWN,UNKNOWN,System
13618,RAFALE PHARMA,MEDICINE BOX,,80,SOLAPUR,350,UNKNOWN,UNKNOWN,System
13619,SHAH AUTO COMPONENTS PVT LTD,BUCEKT,,23,SOLAPUR,,UNKNOWN,UNKNOWN,System
13620,ECOTECH ENGINEERS,BOX,,50,SASWAD,,UNKNOWN,UNKNOWN,System
13621,ECOTECH ENGINEERS,BOX,,50,JEJURI,,UNKNOWN,UNKNOWN,System
13622,ECOTECH ENGINEERS,BOX,,60,PHALTAN,,UNKNOWN,UNKNOWN,System
13623,YOKOHAMA TYRES,CAR TYRE,,70,KARKAMBH,,UNKNOWN,UNKNOWN,System
